sap_id,name,branch_id,store_type,operational_date,address,latitude,longitude,phone,zipcode
BT63,KF Babatan,45,BASIC_HEALTH,1/1/1950,Jl. Menganti No.722 Kel. Babatan,-7.308562125,112.6749583,082331932518,60222
BT65,KF Lakarsantri,45,MEDICAL,7/7/2023,"Jl. Lidah Kulon No.16, Lakarsantri",-7.305599174,112.6572329,089697009400,
BT66,KF Kedung Cowek,45,MEDICAL,7/7/2023,Jl. Kedung Cowek no.44 Tambaksari,-7.24186622,112.7695,08998160160,60126
BT67,KF Karang Pilang,45,BASIC_HEALTH,1/1/1950,Jl. Mastrip no.185 Karang Pilang,-7.33570431,112.7059855,082220295918,
BT68,KF Sumenep 2,45,NONE,1/1/1950,Jl. Trunojoyo No.91 Sumenep,-7.018030512,113.8578097,082228260168,69412
3142,UNIT BISNIS SURAKARTA,46,NONE,1/1/1950,,0,0,0,
BP01,KF.0063,46,SUPER_STORE,1/1/2003,Jl. L. U. Adisucipto No.70,-7.551793,110.794434,081326183377,57455
BP02,KF.0076,46,SUPER_STORE,1/1/2003,Jl. Jawa No. 14,-7.623506,111.522182,081110678141,56196
BP03,KF.0087,46,BASIC_HEALTH,1/1/2003,Jl. Kol. Sutarto No.57,-7.558712,110.843996,081110678298,57126
BP04,KF.0123,46,SUPER_STORE,1/1/2003,Jl. Anggrek No.201,-7.53506,110.591345,081110678115,57316
BP05,KF.0212 Sragen,46,SUPER_STORE,1/1/2006,Jl. Raya Sukowati No. 440 A,-7.424075,111.031663,081110678136,57214
BP06,KF.0228 Sukoharjo,46,SUPER_STORE,1/1/2003,Jl. Veteran No. 11,-7.6819449,110.840013,081110678116,57556
BP07,KF.0252,46,HEALTH_AND_CARE,1/1/2003,Jl. Yosodipuro No. III B,-7.561816,110.811156,081110678135,57139
BP08,KF.0326 Veteran,46,BASIC_HEALTH,1/1/2008,Jl. Veteran No. 25 C,-7.584205868,110.8281678,081110678137,57116
BP09,KF.0417 Madiun,46,MEDICAL,9/1/2012,Jl. Kol. Mahardi No.59,-7.632583,111.533485,081110678144,57528
BP0911,PPO KF Dolopo,46,NONE,1/1/1950,"Jl. Raya Dolopo - Ngebel No.465, Kr",-7.756970354,111.5273714,03513630846,63174
BP10,KF.0418 Ngawi,46,MEDICAL,8/1/2012,Jl. Dr. Wahidin No.46,-7.393039,111.445892,081110678145,63211
BP11,KF.0420 Kartosuro,46,BASIC_HEALTH,9/1/2012,Jl. Adi Sumarmo No. 114,-7.544646,110.744533,081110678138,57164
BP12,KF.0564 Ponorogo,46,HEALTH_AND_CARE,9/1/2014,Jl. Jendral Sudirman No. 9,-7.871945,111.463714,081110678146,63316
BP13,KF.0619 Gentan,46,BASIC_HEALTH,2/15/2015,Jl. Songgolangit No. 2A,-7.585014,110.784673,081110678139,57556
BP14,KF Pandanaran,46,BASIC_HEALTH,3/16/2016,Jl.  Raya Pandanaran no. 198 Boyolali,-7.528986,110.601675,082127396160,62271
BP15,KF RAJIMAN,46,BASIC_HEALTH,3/16/2016,Jl. Rajiman No.439,-7.5712134,110.8033345,089521435241,57149
BP16,KF MAGETAN,46,BASIC_HEALTH,8/1/2016,Jl.  Raya A YANI No. 21 Magetan,-7.6539614,111.3272068,085859880923,63311
BP17,KF CARUBAN,46,NULL,4/4/2017,jl. Ahmad yani no 106 caruban,-7.541771,111.6585365,03513822401,63112
BP18,KF MADIUN BARU,46,BASIC_HEALTH,2/1/2017,Jl. Trunojoyo No. 73,-7.641812,111.517859,082143157535,66363
BP21,ApotekKFSultanAgung,46,MEDICAL,12/1/2017,Jl. Sultan Agung No.63 Ponorogo,-7.8653211,111.4726583,085175005463,63583
BP22,KF 0896 Urip Sumoharjo,46,BASIC_HEALTH,2/1/2018,Jl. Urip Sumoharjo No. 52 Ponorogo,-7.8651791,111.4645526,021,63411
BP23,KF SLAMET RIYADI,46,HEALTH_AND_CARE,6/1/2018,Jl. Slamet Riyadi No.150 Kartosuro,-7.5574359,110.7456703,082134311134,57169
BP24,KF Karanganyar,46,HEALTH_AND_CARE,11/1/2018,Jl. Lawu No. 304,-7.5969963,110.9481583,06289691800341,53271
BP26,KF Solo Baru,46,HEALTH_AND_CARE,7/10/2019,Jl. Raya Solobaru AC 22 Grogol Sukoharjo,-7.610776,110.816543,085697459416,57552
BP27,Apotek KF Kadipiro,46,BASIC_HEALTH,12/13/2019,Jl. Kimangun Sarkoro No. 60 Kadipiro Banjarsari,-7.542104,110.814966,082136422554,57136
BP28,KF Jaten,46,BASIC_HEALTH,1/1/1950,Jl. Raya Solo-Tawangmangu Km.7,-7.57494,110.8874,085175237755,57731
3149,UNIT BISNIS TANGERANG,47,NONE,1/1/1950,,0,0,0,
BW01,KF 0003 LIPPO,47,BASIC_HEALTH,1/1/2003,Jl.Taman Permata No. 200 Pusat Perdagangan New Asia - Lippo Karawaci,-6.2240987,106.5730614,081110678310,40275
BW02,KF 0078 PASAR ANYAR,47,BASIC_HEALTH,1/1/2003,Jl. Ahmad.Yani No. 31,-6.173401,106.6344621,081110678313,15560
BW03,KF 0095 BSD,47,BASIC_HEALTH,1/1/2003,Jl. Raya Serpong Sektor VII Blok RP. 92 BSD,-6.2824662,106.6641308,081110678366,15322
BW0311,PPO KF 95 (RSIA PUTRA DALIMA),47,NONE,1/1/2019,"Jln. Raya Serpong Sektor VII BSD Blok RP. No. 92, ,,",0.111111111,0.3345,021,15320
BW04,KF 0115 PAMULANG,47,BASIC_HEALTH,1/1/2003,Jl. Pamulang Permai Raya No. D2./1A,-6.343946,106.7329702,081197806667,15417
BW0411,PPO Klinik KF Tiara,47,BASIC_HEALTH,1/1/2019,Jl. Pamulang Permai Raya Blok E No.,0.26,0.36,081280203299,15415
BW05,KF 0278 VERSAILES,47,BASIC_HEALTH,1/1/2006,"Jl. Griya Loka, Ruko Versailes FB No. 15 Sektor 1.6",-6.307686,106.673771,08118470278,15318
BW06,KF 0296 MODERNLAND,47,BASIC_HEALTH,7/1/2016,Jalan Hartono Raya Ruko Modern Walk Blok MW No. 57,-6.199909,106.6394988,081110678277,15117
BW0611,PPO Klinik KF Cipondoh,47,NONE,1/1/1950,"Jl. KH Hasyim Ashari No. 68, RT 003/RW 002",-6.186325306,106.6576306,021,15141
BW07,KF Siliwangi Tangerang,47,BASIC_HEALTH,7/1/2016,"Jl. Siliwangi No. 49 Rt.2/Rw.2, Benda Baru, Kec. Pamulang, Kota Tangerang Selatan, Banten 15415",-6.344135,106.72095,082112919081,15417
BW08,KF 0457 ALAM SUTERA,47,NONE,1/1/2013,Jl. Jalur Sutra Kav. 31A No. 3,-6.236822,106.6597528,081110678318,45372
BW09,KF 0475 BERINGIN,47,BASIC_HEALTH,1/1/2013,"Jl. Beringin Raya No.45 A, Karawaci",-6.19818,106.614809,081110678308,15116
BW10,KF 0473 BOULEVARD,47,BASIC_HEALTH,1/1/2013,"Jl. Raya Boulevard, Ruko Boulevard Raya Blok BA-3 No.7, Gading Serpong",-6.233325,106.6330279,081110678323,15810
BW11,KF 0476 CITRA RAYA,47,BASIC_HEALTH,1/1/2013,"Boulevard Citra Raya Ruko Bellini Blok B10A No.17-18, Kab Tangerang, banten",6.23326,106.52281,081110678367,46383
BW15,KF 0561 GRAHA RAYA,47,BASIC_HEALTH,1/1/2014,"Jl. Anggrek Loka A1 No.11 C, Graha Raya",-6.2325,106.6796,081110678315,93354
BW16,KF 0560 KELAPA DUA,47,NONE,1/1/2014,Jl. Mawaddah Raya Blok J 12 No.7-8,-6.234765,106.619577,081110678322,91315
BW17,KF 0559 BALARAJA,47,BASIC_HEALTH,1/1/2014,Jl. Keresek Raya km.2 RT/RW.04/04 Kp. Saga Desa Tobat Kec. Balaraja,-6.182955,106.4529338,081110678320,15610
BW18,KF 0576 PERIUK,47,BASIC_HEALTH,10/1/2014,Jl. Villa Regency No. 12 A,-6.170485,106.595162,0895338684400,77152
BW20,KF 0590 PONDOK BENDA,47,MEDICAL,11/1/2014,"Jl.Raya Pamulang 2 Blok B 10,No.13 Pamulang",-6.326069,106.708832,081218057894,15416
BW21,KF 0620 PORIS,47,MEDICAL,2/2/2015,Jl. Poris Indah Blok C 1 No. 3,-6.172148,106.6832488,081110678319,15122
BW24,KF CISAUK,47,BASIC_HEALTH,10/5/2015,"Jl. Raya Cisauk Lapan N0.26, Serpong",-6.327071,106.639505,081110678368,41285
BW26,KF THE ICON,47,BASIC_HEALTH,1/17/2017,Jl. BSD Raya Barat D5 Ruko Buspark Sampora Cisauk Tangerang,-6.315256,106.652228,082122494006,43367
BW27,Apotek Grand Centro Bintaro,47,BASIC_HEALTH,12/1/2017,Jl. Ruko Grand Centro Bintaro Blok A 10 & 11 Bintaro Pesanggrahan,-6.259136,106.7587988,081219965421,65313
BW28,KLINIK MANDIRI KF TIARA,47,MEDICAL,5/30/2018,"Jl. Pamulang Permai Raya Blok E No.8, Pamulang Barat",0.1233,0.111,09182736,15415
BW31,KF SETIA BUDI,47,BASIC_HEALTH,8/1/2018,"Jl. Setia Budi No.114 Pamulang, Tangerang Selatan",-6.346875,106.748318,08119311445,15417
BW32,KF TELUK NAGA,47,NONE,9/18/2018,"Jl. Kampung Melayu No.31 Kec. Teluk Naga, Tangerang",-6.070451,106.646344,081999690775,15510
BW33,KF TELAGA BESTARI,47,BASIC_HEALTH,9/1/2018,"Jl. Aglonema Blok E No.14, Sindang Jaya, Tangerang",-6.193687,106.4970938,08551488440,15560
BW36,KF MEDRISIO,47,BASIC_HEALTH,12/1/2018,"Jl. Gading Serpong Boulevard, Tangerang",-6.270747,106.6294066,081289502331,62292
BW37,KF 0436 GOLDEN VIENNA,47,BASIC_HEALTH,12/1/2018,"Jl. Kencana Raya Ruko Golden Vienna Blok CA No. 30 Rawa Buntu, Tangerang Selatan",-6.321,106.6824908,081110678317,15318
BW38,KF 0536 CISOKA,47,NONE,12/1/2018,Jl. Raya Tiga Raksa - Cisoka No.50 Cisoka Tangerang,-6.26259,106.425579,081110678311,45466
BW39,KF 0474 BLOSSOM,47,MEDICAL,1/1/2019,Jl. Citra Raya Boulevard Ruko Blossom Blok 1 No. 11 Tangerang,-6.252145,106.519924,081110678312,15710
BW40,KF TAMAN TEKNO,47,NONE,7/8/2019,"Jl. Tekno Widya Ruko Taman Tekno Blok I 2 & I 3, Tangerang Selatan",-6.331319,106.6770498,081110678316,13880
BW41,KF KAMPUNG UTAN,47,BASIC_HEALTH,6/19/2019,"Jl. WR Supratman No. 05, Kampung Utan, Cempaka Putih, Ciputat Timur",-6.299353,106.749478,081110678314,34159
BW4111,PPO Klinik KF Kedaung,47,BASIC_HEALTH,1/1/2019,"Jl. Keuangan Rt001/Rw002,  KEDAUNG",0,0.02,085947720857,15415
BW43,KF PONPES MADINATUNNAJAH,47,MEDICAL,7/1/2020,"Jl. Sumatera No. 97, Jombang, Ciputat, Kota Tangerang Selatan, Banten",-6.292341,106.695385,082112024952,93354
BW46,KF OSHCS GADING SERPONG,47,BASIC_HEALTH,3/1/2020,"Jl. Boulevard Gading Serpong Blok M5 No. 8B, Tangerang",-6.2455,106.628,081110678309,15810
BW49,KF Tiga Raksa,47,BASIC_HEALTH,10/1/2020,"Jl. Syeh Mubarok No. 10, Matagara, Tiga Raksa Tangerang Banten",-6.261363,106.47603,08111803993,15720
BW50,KF Alam Sutera 2,47,BASIC_HEALTH,1/1/1950,"JALAN SERPONG NOMOR 8C RT/RW 004/002, Desa/Kelurahan Pakulonan",-6.2441088,106.6492788,081288041608,15320
3109,UNIT BISNIS TANJUNG PINANG,48,NULL,1/1/1950,JL. BINTAN NO. 656 - 658,0.929425,104.44148,077121091,29111
AI01,KF.0031 TPI,48,SUPER_STORE,1/1/2003,Jl. Bintan No.656 - 658,0.929426,104.441483,08117005036,29111
AI02,KF.0109 TPI,48,BASIC_HEALTH,1/1/2003,"Jl. MT. Haryono Km. 3,5",0.919832,104.463818,08117005038,29122
AI03,KF.0169 TPI,48,HEALTH_AND_CARE,1/1/2003,Jl. Raja Ali Haji Km. 4 No. 7-8,0.908925,104.463989,08117005039,29124
AI04,KF.0142 TBK,48,MEDICAL,1/1/2003,Jl. Ampera No.7,0.992609,103.429445,08117005029,29661
AI05,KF.0300,48,BASIC_HEALTH,1/1/2005,Jl. Jend. A. Yani Sungai Lakam Barat,0.998812,103.416059,08117005030,29661
AI06,KF.0454 Kijang,48,MEDICAL,7/1/2013,Jl. Hang Jebat Kijang No. 19 Kijang,0.8502,104.6081,08117005047,29151
AI07,KF.0297 Bintan,48,HEALTH_AND_CARE,1/1/2003,Jl. D.I. Panjaitan Km. 9 Komp. Bintan Center,0.91697,104.509754,08117005043,29125
AI08,KF.0599 Ganet,48,NONE,1/1/2015,Jl. Ganet Km.11 Blok A No. 1-2,0.931546,104.520735,08117005045,29122
AI09,KF.0646 Sutomo,48,HEALTH_AND_CARE,3/1/2015,Jl. Dr. Sutomo No. 9  Kampung Baru,0.917504,104.451026,08117005037,29111
AI10,KF.0649 Batubatas,48,BASIC_HEALTH,5/1/2015,Jl. Raja Haji Fisabilillah Km. 8 Atas,0.910967,104.493336,08117005042,29125
AI11,KF DABO SINGKEP,48,BASIC_HEALTH,8/1/2016,"Jl. Pahlawan, Dabo Singkep",-0.491312,104.564494,08117005035,29871
AI12,KF. Tanjung Batu,48,NULL,9/16/2016,Jl. Jendral Sudirman No.12,0.660644,103.460189,081267584950,29662
AI13,KF. BT 16,48,NONE,10/16/2016,Jl. Raya Tj. Uban Km. 16,0.961756,104.526904,08117005046,29151
AI14,KF. BT 6,48,BASIC_HEALTH,10/16/2016,Jl. Gatot Subroto No. 92-93,0.914489,104.475664,08117005041,29122
AI15,KF LIMAS,48,MEDICAL,7/28/2018,Jl. Raya Haji Fisabilillah Km.5 Atas,0.906195,104.473156,08117005040,29124
AI16,KF BARAN,48,MEDICAL,8/1/2018,"Jalan Raja Oesman No.218-219, Sungai Lakam, Kec. Karimun, Kabupaten Karimun, Kepulauan Riau",1.00293,103.408797,08117005031,29664
AI17,KF Batu 11,48,BASIC_HEALTH,11/1/2018,"Jl. Raya Uban Km. 11, Komp. Pinang Kencana No.18-19, Tanjung Pinang",0.922823,104.511502,08117005044,29122
AI18,KF. Meral,48,HEALTH_AND_CARE,4/25/2019,"Jl. Ahmad Yani Meral No. 86, Rt.02 Rw.01 Tanjung Balai Karimun",1.00035,103.392,08117005032,30658
AI19,KF TCC,48,NONE,6/25/2019,Jl. Raja Haji Fisabilillah Komp. Ruko Metro Garden No. 17,0.896826,104.480585,08117005048,29124
AI20,KF Taman Gurindam Permai,48,NONE,12/1/2019,Jl. D.I. Panjaitan Km.9 No. 15,0.916433,104.505214,082276072560,29483
AI21,KF Pemuda Tj Pinang,48,MEDICAL,2/13/2020,"Jl. Pemuda Blok A No. 3-4, Tanjung Pinang",0.9054,104.464266,082288212992,29124
AI22,KF Natuna,48,NONE,1/1/1950,JL. DATUK KAYA WAN MOH. BENTENG - RANAI,3.940494,108.386575,021,29783
3105,UNIT BISNIS TASIKMALAYA,49,NONE,1/1/1950,,0,0,0,
AE01,KF.0195,49,HEALTH_AND_CARE,1/1/2003,Jl. Sutisna senjaya No.26,-7.327254,108.225698,081110678151,46113
AE02,KF.0308,49,BASIC_HEALTH,1/1/2007,Jl. Cimanuk No. 619,-7.202565,107.889446,081110678142,43291
AE03,KF.0377 Garut 2,49,BASIC_HEALTH,1/1/2010,Jl. Cimanuk No.11A,-7.216615,107.89948,081110678149,44118
AE04,KF.0404 Tasik 2,49,BASIC_HEALTH,1/1/2011,Jl. RE. Martadinata No.87,-7.315165,108.21476,082315916229,45565
AE05,KF.0533 Garut 3,49,NONE,6/1/2014,Jl. Jend Ahmad Yani No. 210,-7.215696,107.909924,081110678150,53266
AE06,KF.0543 Tasik 3,49,BASIC_HEALTH,7/1/2014,Jl. Hz. Mustapa No. 108 Tasikmalaya,-7.330698,108.219692,081214110014,46121
AE07,KF.0605 Ciamis,49,BASIC_HEALTH,2/2/2015,Jl. Ir. Juanda No. 168,-7.3274,108.3527,082121233960,46211
AE08,KF.0606 Banjar,49,BASIC_HEALTH,3/1/2015,Jl. Badan Keamanan Rakyat No.5,-7.374119,108.540823,082132999965,43273
AE10,KF Moch Hatta,49,MEDICAL,9/1/2016,Jl. Moch Hatta No 147 Kota Tasikmal,-7.319605237,108.227397,081110678143,46131
AE12,Apotek KF. Singaparna,49,BASIC_HEALTH,9/1/2017,Jl. Raya Timur No. 34 Kudang Singaparna,-7.349272,108.118994,081110678147,35373
AE13,KF Siliwangi Tasikmalaya,49,SUPER_STORE,9/1/2018,"Jl. Siliwangi Kel. Kahuripan, Kec. Tawang",-7.348891,108.221283,082132999129,46115
AE15,KF LELES,49,NONE,2/25/2019,"Jl. Raya Leles, Kel. Leles, Kec. Leles, Kab. Leles",-7.11003,107.898093,081110678148,44152
AE17,KF Pangandaran,49,BASIC_HEALTH,12/1/2019,Jl. Merdeka No. 138 Karangsalam Ds. Pananjung,-7.684473,108.653763,085921324382,40238
AE18,KF Mangkubumi,49,MEDICAL,10/9/2023,Jl. Mayor Tobing No. 136 Rt.001/04,-7.343415236,10.81944588,08112279797,46182
AE19,KF Ciledug Garut,49,MEDICAL,1/1/1950,"Jl. Raya Ciledug No.195, Kota Kulon, Kec. Garut Kota, Kabupaten Garut, Jawa Barat",-7.223426,107.9039993,0800000,44111
3128,UNIT BISNIS TERNATE,50,NONE,1/1/1950,,0,0,0,
BB01,KF.0168,50,SUPER_STORE,1/1/2003,Jl. Hasan Esa No. 151,0.780072,127.382797,08114330824,97714
BB02,KF.PEL038 RSUD TERNATE,50,BASIC_HEALTH,1/1/2003,Jl. Tanah Tinggi No. 31 Komp.,0.7820898,127.3757776,081143005381,21256
BB03,KF.Pelrs Tobelo RSUD Tobelo,50,MEDICAL,12/1/2013,Jl. Landbouw Tobelo,1.725507,127.997082,081143005389,97754
BB04,KF.Tobelo,50,MEDICAL,4/1/2013,"Jl. Kemakmuran Desa Gamsungi,",1.726146,128.011331,081143005388,97754
BB05,KF.Ternate Mall,50,BASIC_HEALTH,2/14/2014,Jl. Merdeka no 19 Ternate,0.791236,127.386547,081110678558,97721
BB06,KF.Peltidore RS Tidore,50,MEDICAL,3/14/2018,Jl. Sultan Mansyur No. 11,0.674671,127.448364,081110678571,97761
BB07,KF.Bastiong,50,MEDICAL,3/1/2015,Jl. Raya Bastiong - Ternate,0.76828,127.374438,081110678108,97716
BB08,KF.Jatiland,50,SUPER_STORE,3/2/2015,Jl. Komp. Ruko Jati Land Ternate,0.7921129,127.389766,081110678079,97721
BB09,KF.Dufa-Dufa,50,MEDICAL,7/1/2015,"Jl. Batu Angus, Kel. Dufa-Dufa",0.81609,127.385043,081110678077,97727
BB10,KF. KALUMPANG,50,MEDICAL,1/1/2017,"Jl. Kapitan Pattimura RT,001 RW,001",0.787313,127.381368,081143005386,71153
BB11,KF. JATI LURUS,50,MEDICAL,1/1/2017,Jl. Jati Lurus,0.7722798,127.3727702,081143005382,97716
BB12,KF Kalumata,50,MEDICAL,8/17/2017,"Jl. Raya Kalumata Rt 002/001, Kel Kalumata. Kec. Ternate Sel",0.761295,127.367472,081110678570,97718
BB13,KF. Pelengkap RSUD Morotai,50,MEDICAL,1/1/2018,"Jl. Yayasan, Tahutu, Morotai S",2.093641,128.313988,08114330821,97771
BB14,Apotek KF Sofifi,50,MEDICAL,3/18/2018,"Jl. Lintas Halmahera, Kel Guraping, Kec Oba Utara - Sofifi",0.752988,127.580682,081143005390,97852
BB15,KF FITU,50,MEDICAL,9/1/2018,"Jl. Raya Gambesi, Kel. Fitu Kec. Ternate Selatan",0.758548,127.343443,081110678078,97718
BB16,APOTEK KF. BACAN,50,MEDICAL,3/25/2019,"Jl. Hidayat, Kec. Bacan, Kab. Halmahera Selatan, Maluku Utara",-0.642338,127.493835,081110678109,97791
BB17,APOTEK KF. JAILOLO,50,MEDICAL,3/27/2019,"Desa Soakonora Rt/Rw 002/001, Kec. Jailolo, Kab. Halmahera Barat, Maluku Utara",1.0715,127.469667,081110678073,97761
BB18,APOTEK KF DARAME,50,HEALTH_AND_CARE,7/20/2019,"Jl. Tugu Pancasila, Depan Telkom, Desa Darame, Kec. Morotai Selatan, Kab. Kep. Morotai, Maluku Utara",2.0505552,128.2956814,081110678541,97771
BB19,KF Bahari Berkesan,50,BASIC_HEALTH,11/19/2020,"Jl. Sultan M. Djabir Syah, Kel. Gamalama, Kec. Ternate Tengah, Ternate, Maluku Utara",0.7874775,127.3897382,081110678572,97721
BB20,KF Weda,50,MEDICAL,11/8/2022,"Jl. Dusun II, Desa Fidi Jaya",0.3343889,127.8796317,082121113400,97853
BB21,KF Bacan 2,50,MEDICAL,9/6/2022,"Jl. Oesman Syah, Labuha",-0.634946275,127.4844801,081143104411,97791
3150,UNIT BISNIS YOGYA,51,NONE,1/1/1950,,0,0,0,
BX01,KF.0021,51,SUPER_STORE,1/1/2003,Jl. Malioboro No. 123,-7.792581,110.365639,082264413643,55271
BX03,KF.0070,51,SUPER_STORE,1/1/2003,Jl. L.U. Adisucipto No. 63A,-7.7834277,110.3986805,081228129992,55281
BX04,KF.0088,51,BASIC_HEALTH,8/15/2005,Jl. Pemuda Selatan No. 12,-7.707884,110.598033,081110678239,35372
BX05,KF.0089,51,NONE,1/1/2003,Jl. Gatot Subroto No. 59,-7.715266,109.015598,08112795989,53223
BX06,KF.0206,51,NONE,1/5/2024,Jl. Gatot Subroto No. 115A,-7.697905,109.028047,081110678233,53224
BX07,KF.0207,51,HEALTH_AND_CARE,1/1/2005,Jl. Parangtritis No. 130,-7.822994,110.367626,081110678238,55143
BX08,KF.0225,51,HEALTH_AND_CARE,1/1/2003,Jl.Godean kM 5 Modinan banyuraden Gamping sleman Yogyakarta,-7.778343,110.336906,081128871188,55293
BX09,KF.0275,51,SUPER_STORE,1/1/2003,Jl. Kaliurang Km 6 No. 48,-7.752994,110.384289,081110678326,55281
BX10,KF.0316,51,HEALTH_AND_CARE,1/1/2007,Jl. Palagan Tentara Pelajar No. 72,-7.744458,110.373695,08112994393,55581
BX11,KF.0334 UNY,51,BASIC_HEALTH,1/1/2007,Jl. Colombo No. 1,-7.777512,110.387849,081110678220,55281
BX12,KF.0401 Seturan,51,BASIC_HEALTH,1/1/2011,Jl. Seturan Raya Blok C/3B,-7.769531,110.409782,081110678229,55281
BX13,KF.0406 Jamal,51,BASIC_HEALTH,1/1/2012,Jl. Magelang No. 80,-7.777118,110.361175,081110678225,57283
BX14,KF 0416,51,BASIC_HEALTH,1/1/2012,"Jl. Taman Siswa No. 100, Wirogunan",-7.809899,110.377022,081110678226,55151
BX17,KF.0437 Fajar,51,NONE,1/1/2013,Jl. RA Wiraatmaja No. 37,-7.420942,109.2242063,081110678296,53371
BX18,KF.0133 Purwokerto,51,NONE,1/1/2003,Jl. Jend. Sudirman Timur No. 435,-7.429140303,-7.429140303,081110678231,53147
BX19,KF.0524 Banteng,51,BASIC_HEALTH,10/1/2013,Jl. Kaliurang KM 7.8,-7.740029,110.391823,0812279800330,55581
BX20,KF.0592 Wates,51,SUPER_STORE,12/3/2014,"Jl. Wates  KM 4, Banyuraden",-7.799926,110.332074,081110678236,55293
BX21,KF.0609 Tajem,51,BASIC_HEALTH,12/3/2014,"Jl. Raya Tajem, Stan No. 21A",-7.760361,110.433009,081110678224,55282
BX22,KF.0610 Condong Catur,51,BASIC_HEALTH,7/1/2014,"Jl. Nusa Indah Rt.05/12 Kel. Pendukuhan Dero, Kel. Condong Catur Kec.Depok Kab Sleman",-7.753805,110.410872,081110678240,55283
BX23,KF.Delanggu,51,HEALTH_AND_CARE,1/1/2016,"Jl. Raya Delanggu, Klaten",-7.61658,110.6999976,081110678278,57471
BX24,KF.PBLG,51,NONE,11/14/2015,Jl. Mayjend Sungkono No. 22 Purbalingga,-7.399976,109.349806,081110678292,53321
BX25,KF PETANGPULUHAN,51,BASIC_HEALTH,2/16/2016,Jl. Patangpuluhan No. 32 Wirobrajan,-7.807116,110.346768,082133972711,55251
BX26,KF SOROSUTAN,51,BASIC_HEALTH,6/1/2016,"Jl. Sorogenen, Nitikan UH.9/312B Sorosutan",-7.825127,110.382351,081391594562,55162
BX27,KF MEGUWO,51,SUPER_STORE,8/1/2016,Jl. Solo Km. 9 Kembang Maguwoharjo Depok Sleman Yogyakarta,-7.783303,110.430337,081110678235,55282
BX28,KF. HAYAMWURUK,51,MEDICAL,7/1/2017,"Jl.Hayam Wuruk,Lempuyangan Yogyakarta",-7.7927,110.373208,08882940146,55212
BX29,KF. SIDOARUM,51,BASIC_HEALTH,7/1/2017,"Jl.Godean,Sidoarum Yogyakarta",-7.775695,110.326066,08562521240,55264
BX31,KF. Kota Gede,51,BASIC_HEALTH,7/1/2017,Jl. Kemasan No. 33 RT.009 RW.003 Purbayan Kota Gede,-7.8223183,110.400745,089665557880,57556
BX32,KF. Wonosari,51,BASIC_HEALTH,6/1/2018,Jl. KH. Agus Salim No.6 Kepek II Rt/Rw 001/009 Kepek Wonosari Gunung Kidul,-7.963818,110.598655,081110678227,55871
BX33,KF TITIBUMI,51,SUPER_STORE,1/18/2018,Jl. Godean KM 4 Komplek Ruko Tirta Mas Sleman,-7.780039,110.343907,0811344384,55592
BX34,KF KUSUMANEGARA,51,BASIC_HEALTH,6/1/2018,Jl. Kusumanegara No.24 Rt/Rw 002/001 Tahunan Umbulharjo,-7.80198,110.385641,081110678230,58183
BX35,KF BANTUL,51,BASIC_HEALTH,7/16/2018,Jl. Jend. Sudirman No. 54 Bantul D.I Yogyakarta,-7.884021,110.331759,081110678221,55711
BX36,KF Besi,51,MEDICAL,9/1/2018,"Jl. Kaliurang KM.13, Sardonoharjo,",7.69826,110.41644,088232765000,55581
BX37,KF WAHID HASYIM,51,BASIC_HEALTH,9/1/2018,Jl. Wahid Hasyim No. 44 Condong Catur Depok Sleman Yogyakarta,-7.771982,110.401471,088232765000,55283
BX38,KF PRAMBANAN,51,BASIC_HEALTH,9/1/2018,"Jl. Jogya - Solo No. 127 Srimulyo, Kebondalem Kidul, Prambanan, Klaten, Jawa Tengah 57454",-7.754623,110.502432,081215951363,57454
BX39,KF PALAGAN TENGAH,51,MEDICAL,12/1/2018,"Jl. Palagan Tentara Pelajar No. 202, Km.7 Sariharjo",-7.73628,110.377026,085877679318,55581
BX40,KF Jakal 3.5,51,BASIC_HEALTH,12/1/2018,"Jl. Kaliurang KM 3,5 Sleman, D.I Yogyakarta",-7.763773,110.379257,02745019981,55281
BX41,KF Purwomartani,51,HEALTH_AND_CARE,12/1/2018,"Jl. Raya Purwomartani Kalasan Sleman, D.I Yogyakarta",-7.750695,110.448886,082134589065,55571
BX42,KF Brebah,51,MEDICAL,12/1/2018,"Jl. Wonosari KM 10 Sendang Tirto Brebah, Sleman, D.I. Yogyakarta",-7.827483,110.440445,081110678228,55573
BX43,KF. SUGIYOPRANOTO,51,HEALTH_AND_CARE,3/21/2019,Jl. Sugiyopranoto 23 Purwosari,-7.971101,110.606262,081548108958,57663
BX48,KF Akasia,51,NONE,9/1/2019,Jl. Jend Sudirman No. 80A Sokaraja,-7.4573218,109.2931024,081110678232,53181
BX49,KF. KUSMANTO,51,HEALTH_AND_CARE,7/1/2019,"Jl. Mayor Kusmanto, Kec. Klaten Tengah, Kab. Klaten",-7.69829,110.601119,081110678237,57415
BX50,KF Bhayangkara Kulon Progo,51,BASIC_HEALTH,9/1/2019,"Jl. Bhayangkara, Wates, Kab. Kulon Progo",-7.8556638,110.162763,081110678234,55652
BX51,KF Sudirman Magelang,51,BASIC_HEALTH,1/1/2020,"Jl. Jend Sudirman No. 75 -75, Magelang",-7.4875367,110.2215231,083146479208,56124
